Date,User,Message
2026-01-13 07:19:03,드립장인,에러 나는데 봐주실 분?
2026-01-13 07:33:17,서버지기,에러 나는데 봐주실 분?
2026-01-13 07:33:43,디자인하는나무,요즘 클로드 코드 진짜 좋네요
2026-01-13 07:36:28,프로덕트메이커,에러 나는데 봐주실 분?
2026-01-13 07:42:56,코드짜는 곰,gpt랑 비교하면 어때요?
2026-01-13 07:47:44,조용한관찰자,커피 한 잔 하고 갑니다
2026-01-13 07:51:04,신입인사,요즘 클로드 코드 진짜 좋네요
2026-01-13 08:02:34,밤샘개발자,ㅋㅋㅋㅋ 이건 못참지
2026-01-13 08:16:42,디자인하는나무,배포 자동화 어떻게 하세요?
2026-01-13 08:19:29,링크수집가,caddy 리버스프록시 편하던데요
2026-01-13 08:25:14,모델러,도커 컴포즈로 올렸어요
2026-01-13 08:40:08,클라우드덕후,ㅋㅋㅋㅋ 이건 못참지
2026-01-13 08:54:02,신입인사,배포 자동화 어떻게 하세요?
2026-01-13 09:02:23,질문요정,배포 자동화 어떻게 하세요?
2026-01-13 09:11:24,디자인하는나무,이 방식이 맞나요?
2026-01-13 09:20:42,오픈소스러,이 방식이 맞나요?
2026-01-13 09:34:31,코드짜는 곰,caddy 리버스프록시 편하던데요
2026-01-13 09:38:51,커피중독,오라클 프리티어 쓰는 중
2026-01-13 09:41:51,디자인하는나무,커피 한 잔 하고 갑니다
2026-01-13 09:47:13,프롬프트냥이,베타 테스터 모집합니다
2026-01-13 09:56:17,서버지기,이 방식이 맞나요?
2026-01-13 10:10:20,오픈소스러,주말에 뭐하세요
2026-01-13 10:14:39,신입인사,로컬 모델 돌려보신 분?
2026-01-13 10:23:32,취준생J,저희 서비스 피드백 부탁드려요
2026-01-13 10:27:45,밤샘개발자,요즘 클로드 코드 진짜 좋네요
2026-01-13 10:33:46,논쟁왕,주말에 뭐하세요
2026-01-13 10:45:45,신입인사,caddy 리버스프록시 편하던데요
2026-01-13 10:58:42,클라우드덕후,다들 점심 뭐 드셨어요
2026-01-13 11:04:56,커피중독,이거 혹시 어떻게 하나요?
2026-01-13 11:18:15,링크수집가,에러 나는데 봐주실 분?
2026-01-13 11:26:40,드립장인,저희 서비스 피드백 부탁드려요
2026-01-13 11:39:19,프롬프트냥이,다들 점심 뭐 드셨어요
2026-01-13 11:52:47,모델러,배포 자동화 어떻게 하세요?
2026-01-13 11:59:30,링크수집가,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-13 12:08:21,디자인하는나무,ㅋㅋㅋㅋ 이건 못참지
2026-01-13 12:15:34,클라우드덕후,주말에 뭐하세요
2026-01-13 12:16:26,링크수집가,오라클 프리티어 쓰는 중
2026-01-13 12:27:08,커피중독,에러 나는데 봐주실 분?
2026-01-13 12:34:03,논쟁왕,이거 혹시 어떻게 하나요?
2026-01-13 12:45:17,프로덕트메이커,gpt랑 비교하면 어때요?
2026-01-13 12:46:09,오픈소스러,gpt랑 비교하면 어때요?
2026-01-13 12:53:04,프로덕트메이커,caddy 리버스프록시 편하던데요
2026-01-13 13:01:09,코드짜는 곰,사진
2026-01-13 13:07:03,모델러,에러 나는데 봐주실 분?
2026-01-13 13:14:31,오픈소스러,토큰 값이 부담이네요 ㅠㅠ
2026-01-13 13:17:04,논쟁왕,오늘 날씨 좋네요
2026-01-13 13:20:06,프로덕트메이커,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-13 13:25:08,논쟁왕,gpt랑 비교하면 어때요?
2026-01-13 13:35:47,드립장인,베타 테스터 모집합니다
2026-01-13 13:43:58,프롬프트냥이,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-13 13:52:05,디자인하는나무,오늘 날씨 좋네요
2026-01-13 13:55:24,모델러,caddy 리버스프록시 편하던데요
2026-01-13 14:03:32,커피중독,도커 컴포즈로 올렸어요
2026-01-13 14:07:57,조용한관찰자,커피 한 잔 하고 갑니다
2026-01-13 14:20:11,논쟁왕,이 방식이 맞나요?
2026-01-13 14:26:48,질문요정,임베딩 모델 추천 좀요
2026-01-13 14:34:49,조용한관찰자,ㅋㅋㅋㅋ 이건 못참지
2026-01-13 14:36:23,프롬프트냥이,무슨 라이브러리 쓰세요?
2026-01-13 14:43:29,코드짜는 곰,로컬 모델 돌려보신 분?
2026-01-13 14:49:23,프롬프트냥이,이 방식이 맞나요?
2026-01-13 14:53:51,프롬프트냥이,배포 자동화 어떻게 하세요?
2026-01-13 14:57:05,빛나는 수달,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-13 15:10:04,커피중독,이모티콘
2026-01-13 15:15:03,링크수집가,무슨 라이브러리 쓰세요?
2026-01-13 15:26:54,클라우드덕후,배포 자동화 어떻게 하세요?
2026-01-13 15:41:04,취준생J,토큰 값이 부담이네요 ㅠㅠ
2026-01-13 15:51:36,빛나는 수달,토큰 값이 부담이네요 ㅠㅠ
2026-01-13 15:58:19,드립장인,사진
2026-01-13 15:59:07,빛나는 수달,ㅋㅋㅋㅋ 이건 못참지
2026-01-13 16:01:05,조용한관찰자,도커 컴포즈로 올렸어요
2026-01-13 16:06:59,서버지기,저희 서비스 피드백 부탁드려요
2026-01-13 16:16:33,커피중독,이거 혹시 어떻게 하나요?
2026-01-13 16:22:24,조용한관찰자,이모티콘
2026-01-13 16:26:21,프롬프트냥이,도커 컴포즈로 올렸어요
2026-01-13 16:37:19,디자인하는나무,요즘 클로드 코드 진짜 좋네요
2026-01-13 16:50:44,오픈소스러,에이전트 오케스트레이션 재밌음
2026-01-13 17:05:34,조용한관찰자,다들 점심 뭐 드셨어요
2026-01-13 17:17:47,커피중독,오라클 프리티어 쓰는 중
2026-01-13 17:29:51,서버지기,이거 혹시 어떻게 하나요?
2026-01-13 17:40:10,프롬프트냥이,에러 나는데 봐주실 분?
2026-01-13 17:40:43,드립장인,임베딩 모델 추천 좀요
2026-01-13 17:45:05,모델러,사진
2026-01-13 17:51:48,오픈소스러,ㅋㅋㅋㅋ 이건 못참지
2026-01-13 17:52:46,드립장인,베타 테스터 모집합니다
2026-01-13 17:57:50,서버지기,임베딩 모델 추천 좀요
2026-01-13 18:12:02,프로덕트메이커,gpt랑 비교하면 어때요?
2026-01-13 18:16:30,논쟁왕,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-13 18:21:04,드립장인,베타 테스터 모집합니다
2026-01-13 18:32:08,빛나는 수달,토큰 값이 부담이네요 ㅠㅠ
2026-01-13 18:43:17,링크수집가,caddy 리버스프록시 편하던데요
2026-01-13 18:57:48,논쟁왕,도커 컴포즈로 올렸어요
2026-01-13 19:00:56,논쟁왕,배포 자동화 어떻게 하세요?
2026-01-13 19:06:08,프롬프트냥이,오라클 프리티어 쓰는 중
2026-01-13 19:12:36,커피중독,에러 나는데 봐주실 분?
2026-01-13 19:23:20,모델러,사진
2026-01-13 19:30:10,모델러,로컬 모델 돌려보신 분?
2026-01-13 19:42:54,조용한관찰자,오늘 날씨 좋네요
2026-01-13 19:49:38,클라우드덕후,베타 테스터 모집합니다
2026-01-13 19:57:58,논쟁왕,사진
2026-01-13 20:06:50,디자인하는나무,이 방식이 맞나요?
2026-01-13 20:19:50,디자인하는나무,이 방식이 맞나요?
2026-01-13 20:21:22,모델러,요즘 클로드 코드 진짜 좋네요
2026-01-13 20:25:00,모델러,주말에 뭐하세요
2026-01-13 20:37:05,디자인하는나무,에이전트 오케스트레이션 재밌음
2026-01-13 20:41:37,드립장인,이거 혹시 어떻게 하나요?
2026-01-13 20:54:00,빛나는 수달,오라클 프리티어 쓰는 중
2026-01-13 20:56:50,신입인사,사진
2026-01-13 21:10:19,질문요정,이 방식이 맞나요?
2026-01-13 21:12:01,취준생J,배포 자동화 어떻게 하세요?
2026-01-13 21:24:09,프로덕트메이커,저희 서비스 피드백 부탁드려요
2026-01-13 21:29:44,모델러,요즘 클로드 코드 진짜 좋네요
2026-01-13 21:35:56,링크수집가,ㅋㅋㅋㅋ 이건 못참지
2026-01-13 21:41:31,빛나는 수달,사진
2026-01-13 21:43:02,모델러,베타 테스터 모집합니다
2026-01-13 21:46:16,조용한관찰자,ㅋㅋㅋㅋ 이건 못참지
2026-01-13 21:49:42,취준생J,토큰 값이 부담이네요 ㅠㅠ
2026-01-13 21:53:27,코드짜는 곰,caddy 리버스프록시 편하던데요
2026-01-13 22:00:45,프롬프트냥이,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-13 22:06:05,질문요정,이거 혹시 어떻게 하나요?
2026-01-13 22:16:24,드립장인,이 방식이 맞나요?
2026-01-13 22:17:46,신입인사,에이전트 오케스트레이션 재밌음
2026-01-13 22:19:45,논쟁왕,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-13 22:33:04,신입인사,이 방식이 맞나요?
2026-01-13 22:39:08,디자인하는나무,주말에 뭐하세요
2026-01-13 22:50:49,커피중독,이거 혹시 어떻게 하나요?
2026-01-13 23:04:54,밤샘개발자,토큰 값이 부담이네요 ㅠㅠ
2026-01-13 23:19:29,링크수집가,임베딩 모델 추천 좀요
2026-01-13 23:31:45,드립장인,오늘 날씨 좋네요
2026-01-13 23:40:11,취준생J,사진
2026-01-13 23:51:24,서버지기,에이전트 오케스트레이션 재밌음
2026-01-14 00:05:30,서버지기,에러 나는데 봐주실 분?
2026-01-14 00:16:17,질문요정,오늘 날씨 좋네요
2026-01-14 00:24:44,밤샘개발자,무슨 라이브러리 쓰세요?
2026-01-14 00:33:56,취준생J,gpt랑 비교하면 어때요?
2026-01-14 00:48:28,클라우드덕후,에러 나는데 봐주실 분?
2026-01-14 00:57:01,클라우드덕후,caddy 리버스프록시 편하던데요
2026-01-14 01:08:36,질문요정,이모티콘
2026-01-14 01:14:30,커피중독,ㅋㅋㅋㅋ 이건 못참지
2026-01-14 01:26:16,밤샘개발자,배포 자동화 어떻게 하세요?
2026-01-14 01:30:25,질문요정,오늘 날씨 좋네요
2026-01-14 01:43:07,커피중독,베타 테스터 모집합니다
2026-01-14 01:45:25,프로덕트메이커,요즘 클로드 코드 진짜 좋네요
2026-01-14 01:48:57,밤샘개발자,베타 테스터 모집합니다
2026-01-14 01:55:46,빛나는 수달,다들 점심 뭐 드셨어요
2026-01-14 02:02:43,모델러,주말에 뭐하세요
2026-01-14 02:05:12,취준생J,저희 서비스 피드백 부탁드려요
2026-01-14 02:14:43,프롬프트냥이,ㅋㅋㅋㅋ 이건 못참지
2026-01-14 02:18:47,오픈소스러,에러 나는데 봐주실 분?
2026-01-14 02:30:28,코드짜는 곰,베타 테스터 모집합니다
2026-01-14 02:32:54,신입인사,베타 테스터 모집합니다
2026-01-14 02:38:12,커피중독,로컬 모델 돌려보신 분?
2026-01-14 02:53:00,드립장인,gpt랑 비교하면 어때요?
2026-01-14 02:58:26,조용한관찰자,임베딩 모델 추천 좀요
2026-01-14 03:06:50,디자인하는나무,이 방식이 맞나요?
2026-01-14 03:11:59,논쟁왕,베타 테스터 모집합니다
2026-01-14 03:25:49,코드짜는 곰,오늘 날씨 좋네요
2026-01-14 03:33:41,오픈소스러,ㅋㅋㅋㅋ 이건 못참지
2026-01-14 03:37:21,빛나는 수달,커피 한 잔 하고 갑니다
2026-01-14 03:52:20,링크수집가,이 방식이 맞나요?
2026-01-14 03:53:37,밤샘개발자,오늘 날씨 좋네요
2026-01-14 04:02:44,서버지기,베타 테스터 모집합니다
2026-01-14 04:09:57,드립장인,요즘 클로드 코드 진짜 좋네요
2026-01-14 04:22:01,조용한관찰자,이거 혹시 어떻게 하나요?
2026-01-14 04:33:26,커피중독,오늘 날씨 좋네요
2026-01-14 04:35:10,밤샘개발자,사진
2026-01-14 04:45:16,오픈소스러,다들 점심 뭐 드셨어요
2026-01-14 04:53:51,모델러,커피 한 잔 하고 갑니다
2026-01-14 05:06:21,클라우드덕후,이모티콘
2026-01-14 05:16:10,클라우드덕후,베타 테스터 모집합니다
2026-01-14 05:25:41,밤샘개발자,도커 컴포즈로 올렸어요
2026-01-14 05:29:05,빛나는 수달,베타 테스터 모집합니다
2026-01-14 05:31:36,논쟁왕,도커 컴포즈로 올렸어요
2026-01-14 05:32:31,질문요정,임베딩 모델 추천 좀요
2026-01-14 05:35:46,모델러,gpt랑 비교하면 어때요?
2026-01-14 05:44:57,프로덕트메이커,베타 테스터 모집합니다
2026-01-14 05:50:37,취준생J,커피 한 잔 하고 갑니다
2026-01-14 05:52:38,코드짜는 곰,도커 컴포즈로 올렸어요
2026-01-14 06:07:10,논쟁왕,caddy 리버스프록시 편하던데요
2026-01-14 06:19:56,모델러,임베딩 모델 추천 좀요
2026-01-14 06:23:03,커피중독,이거 혹시 어떻게 하나요?
2026-01-14 06:35:14,링크수집가,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-14 06:46:22,논쟁왕,커피 한 잔 하고 갑니다
2026-01-14 06:57:01,조용한관찰자,에러 나는데 봐주실 분?
2026-01-14 07:03:49,빛나는 수달,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-14 07:06:01,클라우드덕후,이거 혹시 어떻게 하나요?
2026-01-14 07:12:02,신입인사,caddy 리버스프록시 편하던데요
2026-01-14 07:16:09,커피중독,요즘 클로드 코드 진짜 좋네요
2026-01-14 07:21:42,오픈소스러,임베딩 모델 추천 좀요
2026-01-14 07:26:50,클라우드덕후,커피 한 잔 하고 갑니다
2026-01-14 07:32:35,커피중독,오라클 프리티어 쓰는 중
2026-01-14 07:46:22,클라우드덕후,저희 서비스 피드백 부탁드려요
2026-01-14 07:56:48,링크수집가,다들 점심 뭐 드셨어요
2026-01-14 08:08:21,링크수집가,배포 자동화 어떻게 하세요?
2026-01-14 08:21:03,디자인하는나무,배포 자동화 어떻게 하세요?
2026-01-14 08:27:25,프롬프트냥이,베타 테스터 모집합니다
2026-01-14 08:40:00,드립장인,다들 점심 뭐 드셨어요
2026-01-14 08:45:40,질문요정,요즘 클로드 코드 진짜 좋네요
2026-01-14 08:48:49,코드짜는 곰,에이전트 오케스트레이션 재밌음
2026-01-14 09:02:56,빛나는 수달,에러 나는데 봐주실 분?
2026-01-14 09:14:49,클라우드덕후,사진
2026-01-14 09:18:23,빛나는 수달,무슨 라이브러리 쓰세요?
2026-01-14 09:32:46,취준생J,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-14 09:44:36,취준생J,caddy 리버스프록시 편하던데요
2026-01-14 09:53:42,디자인하는나무,토큰 값이 부담이네요 ㅠㅠ
2026-01-14 09:55:57,서버지기,도커 컴포즈로 올렸어요
2026-01-14 10:00:48,논쟁왕,에이전트 오케스트레이션 재밌음
2026-01-14 10:06:20,취준생J,토큰 값이 부담이네요 ㅠㅠ
2026-01-14 10:07:38,디자인하는나무,임베딩 모델 추천 좀요
2026-01-14 10:09:47,빛나는 수달,이모티콘
2026-01-14 10:17:28,오픈소스러,도커 컴포즈로 올렸어요
2026-01-14 10:24:48,밤샘개발자,이거 혹시 어떻게 하나요?
2026-01-14 10:28:59,오픈소스러,무슨 라이브러리 쓰세요?
2026-01-14 10:32:25,클라우드덕후,다들 점심 뭐 드셨어요
2026-01-14 10:40:14,조용한관찰자,이모티콘
2026-01-14 10:52:40,논쟁왕,gpt랑 비교하면 어때요?
2026-01-14 11:00:11,서버지기,gpt랑 비교하면 어때요?
2026-01-14 11:11:52,신입인사,토큰 값이 부담이네요 ㅠㅠ
2026-01-14 11:23:50,링크수집가,오늘 날씨 좋네요
2026-01-14 11:38:33,커피중독,도커 컴포즈로 올렸어요
2026-01-14 11:41:02,링크수집가,사진
2026-01-14 11:53:02,드립장인,에이전트 오케스트레이션 재밌음
2026-01-14 12:03:33,빛나는 수달,이 방식이 맞나요?
2026-01-14 12:16:52,모델러,caddy 리버스프록시 편하던데요
2026-01-14 12:21:59,밤샘개발자,ㅋㅋㅋㅋ 이건 못참지
2026-01-14 12:30:24,밤샘개발자,저희 서비스 피드백 부탁드려요
2026-01-14 12:40:49,링크수집가,도커 컴포즈로 올렸어요
2026-01-14 12:44:25,링크수집가,이거 혹시 어떻게 하나요?
2026-01-14 12:45:37,커피중독,무슨 라이브러리 쓰세요?
2026-01-14 12:49:44,서버지기,이 방식이 맞나요?
2026-01-14 12:50:56,프로덕트메이커,로컬 모델 돌려보신 분?
2026-01-14 13:03:24,모델러,오라클 프리티어 쓰는 중
2026-01-14 13:03:44,코드짜는 곰,ㅋㅋㅋㅋ 이건 못참지
2026-01-14 13:14:25,밤샘개발자,에러 나는데 봐주실 분?
2026-01-14 13:20:27,프로덕트메이커,요즘 클로드 코드 진짜 좋네요
2026-01-14 13:33:55,링크수집가,주말에 뭐하세요
2026-01-14 13:47:32,취준생J,베타 테스터 모집합니다
2026-01-14 13:57:50,커피중독,요즘 클로드 코드 진짜 좋네요
2026-01-14 14:00:13,코드짜는 곰,저희 서비스 피드백 부탁드려요
2026-01-14 14:08:09,밤샘개발자,임베딩 모델 추천 좀요
2026-01-14 14:16:34,논쟁왕,저희 서비스 피드백 부탁드려요
2026-01-14 14:24:02,클라우드덕후,커피 한 잔 하고 갑니다
2026-01-14 14:32:01,밤샘개발자,이거 혹시 어떻게 하나요?
2026-01-14 14:40:56,빛나는 수달,오라클 프리티어 쓰는 중
2026-01-14 14:42:02,코드짜는 곰,배포 자동화 어떻게 하세요?
2026-01-14 14:51:07,질문요정,배포 자동화 어떻게 하세요?
2026-01-14 15:04:45,커피중독,이모티콘
2026-01-14 15:14:50,논쟁왕,사진
2026-01-14 15:28:39,취준생J,무슨 라이브러리 쓰세요?
2026-01-14 15:41:04,신입인사,사이드프로젝트 오픈했어요 https://example.com 구경오세요
